id,city,street,number,building,block,km,estate,additional,phone
SDEK_ZVE1,Зверево,улица Обухова,12,,,,,"
 Адрес от СДЭКА: ул. Обухова, 12, пом. 13
 Инструкция от СДЭКА: ул.Обухова, остановка ""баня""",+7(928)1829188
SDEK_CHI1,посёлок городского типа Чишмы,улица Ленина,73,,,,,"
 Адрес от СДЭКА: ул. Ленина, 73
 Инструкция от СДЭКА: Почтовый переулок",+7(965)6520530
SDEK_SLN4,Москва,Солнцевский проспект,14,,,,,"
 Адрес от СДЭКА: Солнцевский пр-кт, 14
 Инструкция от СДЭКА: Солнцево",+7(800)7753553
SDEK_KZN90,Казань,Ломжинская улица,17А,,,,,"
 Адрес от СДЭКА: ул. Ломжинская, 17А
 Инструкция от СДЭКА: Ломжинская (ул. Юлиуса Фучика)",+7(800)7753553
SDEK_DBR2,Добрянка,Советская улица,68,,,,,"
 Адрес от СДЭКА: ул. Советская, 68, 6
 Инструкция от СДЭКА: Советская",+7(342)6537990
SDEK_NVCH3,Новочебоксарск,Советская улица,65,,,,,"
 Адрес от СДЭКА: ул. Советская, 65
 Инструкция от СДЭКА: Первомайская",+7(991)4650988
SDEK_LIKH1,Каменск-Шахтинский,переулок Семенкова,3,,,,,"
 Адрес от СДЭКА: ул. Советская, 71А
 Инструкция от СДЭКА: Центр мкр. Лиховской",+7(908)5024200
SDEK_APSH1,Апшеронск,Партизанская улица,73Е,,,,,"
 Адрес от СДЭКА: ул. Партизанская, 73Е
 Инструкция от СДЭКА: Ул. Пролетарская 103",+7(989)1404050
SDEK_NN30,Нижний Новгород,Пятигорская улица,1,,,,,"
 Адрес от СДЭКА: ул. Пятигорская, 1
 Инструкция от СДЭКА: Ул. 40 лет Октября",+7(952)4587727
SDEK_BTV19,Москва,Старобитцевская улица,21,,2,,,"
 Адрес от СДЭКА: ул. Старобитцевская, 21, корп. 2
 Инструкция от СДЭКА: Старобитцевская, 21",+7(800)7753553
SDEK_TAR6,посёлок городского типа Тарасовский,улица Кирова,2,,,,,"
 Адрес от СДЭКА: ул. Кирова, 2
 Инструкция от СДЭКА: АвтоВокзал",+7(991)0872019
SDEK_DLP13,Долгопрудный,Новый бульвар,21,,,,,"
 Адрес от СДЭКА: ул. Новый Бульвар, 21
 Инструкция от СДЭКА: Лихачёвский проспект",+7(800)7753553
SDEK_SKT5,Сыктывкар,Первомайская улица,40,,,,,"
 Адрес от СДЭКА: ул. Первомайская, 40
 Инструкция от СДЭКА: Рынок",+7(904)2377060
SDEK_KUL2,село Кулунда,Советская улица,4,,,,,"
 Адрес от СДЭКА: ул. Советская, 4/3
 Инструкция от СДЭКА: нет",+7(933)9312242
SDEK_SVR2,городской посёлок имени Свердлова,Западный проезд,14,,,,,"
 Адрес от СДЭКА: Западный проезд, 14
 Инструкция от СДЭКА: Красная Звезда",+7(800)7753553
SDEK_CHEL66,Челябинск,улица Дзержинского,93А,,,,,"
 Адрес от СДЭКА: ул. Дзержинского, 93А
 Инструкция от СДЭКА: Кинотеатр Аврора",+7(800)7753553
SDEK_NSK102,Новосибирск,Оловозаводская улица,15,,,,,"
 Адрес от СДЭКА: ул. Оловозаводская, 15
 Инструкция от СДЭКА: Оловозаводская",+7(999)4682755
SDEK_MSK354,поселение Московский,Саларьевская улица,14,,2,,,"
 Адрес от СДЭКА: ул. Саларьевская, 14, корп.2
 Инструкция от СДЭКА: Ул. Саларьевская",+7(977)9819768
SDEK_MSK68,Москва,улица Перерва,19,,,,,"
 Адрес от СДЭКА: ул. Перерва, 19, стр.5
 Инструкция от СДЭКА: Графитный проезд, Учебный комбинат",+7(999)3369125
SDEK_STV15,Ставрополь,переулок Макарова,26,,,,,"
 Адрес от СДЭКА: пер. Макарова, 26
 Инструкция от СДЭКА: Улица Руставели",+7(962)0122744
SDEK_ODE1,село Одесское,Школьный переулок,6,,,,,"
 Адрес от СДЭКА: пер. Школьный, 6
 Инструкция от СДЭКА: -",+7(996)1276631
SDEK_BTV7,рабочий посёлок Дрожжино,Новое шоссе,5,,,,,"
 Адрес от СДЭКА: Новое шоссе, 5
 Инструкция от СДЭКА: Варшавское шоссе, д. 261",+7(499)3475767
SDEK_NUS5,Новоуральск,Октябрьская улица,6Б,,,,,"
 Адрес от СДЭКА: ул. Октябрьская, 6Б
 Инструкция от СДЭКА: Октябрьская",+7(800)7753553
SDEK_KSD9,Краснодар,улица Стасова,184,,,,,"
 Адрес от СДЭКА: ул. Стасова, 184, 11
 Инструкция от СДЭКА: Хладокомбинат",+7(988)2439848
SDEK_SPB333,Санкт-Петербург,Заводская улица,15,,,,,"
 Адрес от СДЭКА: ул. Заводская, 15
 Инструкция от СДЭКА: Советский пр-т., 43",+7(812)4094289
SDEK_NAV2,рабочий посёлок Навля,улица Генерала Петренко,6,,,,,"
 Адрес от СДЭКА: ул. Генерала Петренко, 6
 Инструкция от СДЭКА: Почта",+7(483)2370052
SDEK_KST29,Кострома,Индустриальная улица,16,,,,,"
 Адрес от СДЭКА: ул.  Индустриальная, 16
 Инструкция от СДЭКА: Микрорайон Давыдовский-1",+7(920)3808454
SDEK_KRV2,Киров,Московская улица,15,,,,,"
 Адрес от СДЭКА: ул. Московская (вход с ул. Свободы), 15
 Инструкция от СДЭКА: ""Центральная гостиница"",  ""Музей Циолковского""",+7(964)2556634
SDEK_TLT27,Тольятти,Революционная улица,44,,,,,"
 Адрес от СДЭКА: ул. Революционная, 44
 Инструкция от СДЭКА: Магазин 1000 мелочей",+7(800)7753553
SDEK_MSK693,Москва,Воронежская улица,24,,1,,,"
 Адрес от СДЭКА: ул. Воронежская, 24, корп.1
 Инструкция от СДЭКА: Ледовый центр",+7(800)7753553
SDEK_TOM3,Томск,проспект Ленина,190,,,,,"
 Адрес от СДЭКА: пр-т Ленина, 190/2, крыльцо Б, 2
 Инструкция от СДЭКА: Дрож завод",+7(382)2400215
SDEK_NSK101,Новосибирск,улица Иванова,31/1,,,,,"
 Адрес от СДЭКА: ул. Иванова, 31/1
 Инструкция от СДЭКА: ГПТУ-55",+7(951)3656523
SDEK_ADY5,аул Новая Адыгея,улица Тургеневское шоссе,13/1,,,,,"
 Адрес от СДЭКА: ул. Тургеневское Шоссе, 13/1
 Инструкция от СДЭКА: ул. Сливовая",+7(800)7753553
SDEK_LPTS11,Липецк,улица Стаханова,65,,,,,"
 Адрес от СДЭКА: Ул. Стаханова, 65
 Инструкция от СДЭКА: 29-ый  Микрорайон",+7(900)6005250
SDEK_KPS2,Красноперекопск,улица 50 лет Победы,7Б,,,,,"
 Адрес от СДЭКА: ул. 50 лет Победы, 7Б
 Инструкция от СДЭКА: Больница",+7(978)2646076
SDEK_SUR21,Сургут,проспект Ленина,39,,,,,"
 Адрес от СДЭКА: ул. Ленина, 39
 Инструкция от СДЭКА: ул. Бахилов",+7(800)7753553
SDEK_KHME41,Москва,Родионовская улица,2,,,,,"
 Адрес от СДЭКА: ул. Родионовская, 2
 Инструкция от СДЭКА: ул. Соловьиная Роща",+7(800)7753553
SDEK_NVT3,Новотроицк,Комсомольский проспект,4,,,,,"
 Адрес от СДЭКА: пр-т. Комсомольский, 4
 Инструкция от СДЭКА: Центральный рынок, Дом Быта",+7(961)9202220
SDEK_SPD33,Мурино,улица Шоссе в Лаврики,85,,,,,"
 Адрес от СДЭКА: ул. Шоссе в Лаврики, 85
 Инструкция от СДЭКА: ЖК Тридевяткино Царство",+7(800)7753553
SDEK_SCH45,Сочи,улица Ленина,298Б,,,,,"
 Адрес от СДЭКА: ул. Ленина, 298Б
 Инструкция от СДЭКА: Пансионат ""Южный""",+7(862)5551340
SDEK_KSD71,Краснодар,улица имени 40-летия Победы,184,,3,,,"
 Адрес от СДЭКА: ул. 40 лет Победы, 184 корп. 3, пом. 1102
 Инструкция от СДЭКА: ЖК Бауинвест",+7(861)2116011
SDEK_SPD22,Мурино,улица Шувалова,10/18,,,,,"
 Адрес от СДЭКА: ул. Шувалова, 10/18
 Инструкция от СДЭКА: ЖСК GreenЛандия",+7(800)7753553
SDEK_VLG38,Волгоград,проспект имени В.И. Ленина,60,,,,,"
 Адрес от СДЭКА: проспект Ленина, 60
 Инструкция от СДЭКА: ЦПКиО",+7(906)1751028
SDEK_SPB399,Санкт-Петербург,Туристская улица,30,,1,,,"
 Адрес от СДЭКА: ул. Туристская, 30, корп.1
 Инструкция от СДЭКА: Богатырский проспект (Туристская ул.)",+7(800)7753553
SDEK_KRS20,станица Курская,улица Гагарина,8,,,,,"
 Адрес от СДЭКА: ул. Гагарина, 8
 Инструкция от СДЭКА: Центральный рынок",+7(962)4296908
SDEK_KRS17,Курск,проспект Вячеслава Клыкова,35А,,,,,"
 Адрес от СДЭКА: пр-т. Вячеслава Клыкова, 35А
 Инструкция от СДЭКА: Юго-Западный микрорайон",+7(800)7753553
SDEK_ELT1,Электросталь,улица Захарченко,7А,,,,,"
 Адрес от СДЭКА: ул. Захарченко, 7А
 Инструкция от СДЭКА: платформа ""Машиностроитель"", Кафе ""Восточное""",+7(499)3488212
SDEK_TSEM1,Новороссийск,Кирилловская улица,2А,,,,,"
 Адрес от СДЭКА: ул. Кирилловская, 2-А
 Инструкция от СДЭКА: Остановка «Кирилловский поворот»",+7(861)2041029
